ood manufactured goods,All,$,200000000,1829000000
Imports,2021,18/03/2021,Thursday,All,Non-food manufactured goods,All,$,171000000,9924000000
Imports,2021,19/03/2021,Friday,All,Non-food manufactured goods,All,$,170000000,10094000000
Imports,2021,20/03/2021,Saturday,All,Non-food manufactured goods,All,$,23000000,10117000000
Imports,2021,21/03/2021,Sunday,All,Non-food manufactured goods,All,$,33000000,10150000000
Imports,2021,22/03/2021,Monday,All,Non-food manufactured goods,All,$,180000000,10330000000
Imports,2021,23/03/2021,Tuesday,All,Non-food manufactured goods,All,$,157000000,10487000000
Imports,2021,24/03/2021,Wednesday,All,Non-food manufactured goods,All,$,153000000,10640000000
Imports,2021,25/03/2021,Thursday,All,Non-food manufactured goods,All,$,171000000,10811000000
Imports,2021,26/03/2021,Friday,All,Non-food manufactured goods,All,$,139000000,10949000000
Imports,2021,27/03/2021,Saturday,All,Non-food manufactured goods,All,$,18000000,10967000000
Imports,2021,28/03/2021,Sunday,All,Non-food manufactured goods,All,$,26000000,10993000000
Imports,2021,29/03/2021,Monday,All,Non-food manufactured goods,All,$,159000000,11152000000
Imports,2021,30/03/2021,Tuesday,All,Non-food manufactured goods,All,$,187000000,11339000000
Imports,2021,31/03/2021,Wednesday,All,Non-food manufactured goods,All,$,178000000,11516000000
Imports,2021,01/04/2021,Thursday,All,Non-food manufactured goods,All,$,317000000,11833000000
Imports,2021,02/04/2021,Friday,All,Non-food manufactured goods,All,$,23000000,11856000000
Imports,2021,03/04/2021,Saturday,All,Non-food manufactured goods,All,$,14000000,11870000000
Imports,2021,04/04/2021,Sunday,All,Non-food manufactured goods,All,$,35000000,11905000000
Imports,2021,05/04/2021,Monday,All,Non-food manufactured goods,All,$,32000000,11937000000
Imports,2021,06/04/2021,Tuesday,All,Non-food manufactured goods,All,$,207000000,12144000000
Imports,2021,07/04/2021,Wednesday,All,Non-food manufactured goods,All,$,178000000,12322000000
Imports,2021,08/04/2021,Thursday,All,Non-food manufactured goods,All,$,239000000,12561000000
Imports,2021,09/04/2021,Friday,All,Non-food manufactured goods,All,$,173000000,12735000000
Imports,2021,10/04/2021,Saturday,All,Non-food manufactured goods,All,$,20000000,12755000000
Imports,2021,11/04/2021,Sunday,All,Non-food manufactured goods,All,$,30000000,12784000000
Imports,2021,12/04/2021,Monday,All,Non-food manufactured goods,All,$,240000000,13025000000
Imports,2021,13/04/2021,Tuesday,All,Non-food manufactured goods,All,$,236000000,13261000000
